place_id,place_name,review_id_hash,rating,review_text,published_at,Fecha,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a46a0c252d86329a41f414ec4b336db6,5,Too handsome. A quick stop and beautiful photos,a year ago,2023-04-25,,,,0,322.0,50.0,True,Lindo demais. Uma paradinha e fotos lindas,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4910ffd0f26f80a9d469ccd62f401623,5,,11 months ago,2023-05-25,,,,0,96.0,1370.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a107aec3360645fe3fedcd40034b2119,5,Beautiful place! I recommend,11 months ago,2023-05-25,,,,0,58.0,24.0,True,Lugar lindo! Recomendo,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,98504496fc3a248e37f2bb0c2ec21ed6,5,,a year ago,2023-04-25,,,,0,17.0,51.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ea55776765dda4bcfe9c74ce6f147b87,5,,a year ago,2023-04-25,,,,0,73.0,3067.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,553c9a04ccc5140ccf70aa9ecada3293,5,,a year ago,2023-04-25,,,,0,61.0,274.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5a92c2d7289f3f8bcb775276f17c2a1c,5,,a year ago,2023-04-25,,,,0,26.0,59.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,3f2d67dbb438280824538cd88a296273,5,,a year ago,2023-04-25,,,,0,44.0,189.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d5bc81e38823189eaedaf15faf4bc34a,5,,a year ago,2023-04-25,,,,0,10.0,86.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,31f9a60885d81278e5b3d9f54f176a1e,5,,a year ago,2023-04-25,,,,0,31.0,795.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,33bbafaadb6f8230691912908b19d3bc,5,,a year ago,2023-04-25,,,,0,2.0,40.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,37e3e5f98497613e6b6928c42227ad94,5,,a year ago,2023-04-25,,,,0,10.0,12.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f78d31adf2583aa13471cf6e9a882e6b,5,,a year ago,2023-04-25,,,,0,23.0,3.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a725d2c114ef7b35c2bace04d6e6138d,5,,a year ago,2023-04-25,,,,0,3.0,21.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,3c4f7537f44e2250787329f1cf991f4d,5,,2 years ago,2022-04-25,,,,0,25.0,886.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b916de74339a9f83fda2eac1ab74afd2,5,,a year ago,2023-04-25,,,,0,43.0,6.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a0f151db065434520ab4dc83d8ef865f,5,,a year ago,2023-04-25,,,,0,22.0,191.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,379b2114245d71129d0a4d1f145d0969,5,,a year ago,2023-04-25,,,,0,28.0,11.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9ae1498f2ace589711d7789969f041a9,5,,2 years ago,2022-04-25,,,,0,150.0,2196.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d5ccb1bab7c6fdc78cd355dbe62131c4,5,"Incredible peace, stunning nature!",2 years ago,2022-04-25,,,,0,96.0,202.0,False,"Uma paz incrivel, naturaleza deslumbrante!",
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5f2ecf7754704ef0d79455c44ba1da00,5,,a year ago,2023-04-25,,,,0,86.0,34.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f1276442ed1ef027ba906d6f72fac084,5,,a year ago,2023-04-25,,,,0,6.0,136.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1df3f98aa6d66c01fb9a1bb12335df62,5,,a year ago,2023-04-25,,,,0,95.0,422.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5f72530f3ed171408a70bf9ebdd9457f,5,,a year ago,2023-04-25,,,,0,84.0,98.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,26fdf260eb7c9e9fae47a8c3b1cdb9cf,5,,2 years ago,2022-04-25,,,,0,46.0,124.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,088b0735c14b64ad31affb5f0ecacd25,5,,a year ago,2023-04-25,,,,0,30.0,100.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d81a4bad034c434dd68335a76bf2dd0a,5,,a year ago,2023-04-25,,,,0,41.0,18.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f3af0e61924e5e41e1bbec3b7d5d4560,5,,a year ago,2023-04-25,,,,0,14.0,228.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,93717f31f5e8f6357518ef351ec5c150,5,,2 years ago,2022-04-25,,,,0,26.0,535.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,16aa2a06aa2c62d168c9fbb0b3adbabe,5,,a year ago,2023-04-25,,,,0,3.0,7.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,11d089fceb85c541161a4090359f7dfa,5,,2 years ago,2022-04-25,,,,0,28.0,150.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2e13e353a8dd515e535c5e6201fb054c,5,,2 years ago,2022-04-25,,,,0,378.0,1151.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,caf13882a9017753d174b57b3b6913d4,5,,a year ago,2023-04-25,,,,0,1.0,12.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8e42f8be46446501df2a10a9bcdaa6b3,5,,2 years ago,2022-04-25,,,,0,8.0,6558.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4827c22e444a265b4a9ea6fa88c6c6e0,5,,3 years ago,2021-04-25,,,,0,2.0,23.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9659a593e20e48b2d836e0cbec6f4a31,5,,a year ago,2023-04-25,,,,0,4.0,24.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2ef04e23972da71ee9f3787ac308b862,5,"Too beautiful, green water!",5 years ago,2019-04-25,,,,0,23.0,2.0,True,"Linda demais, agua verdinha!",
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0b4b87e258c450d760dcb56726760449,5,,2 years ago,2022-04-25,,,,0,82.0,284.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0dc8f2c02de7984674409003766134c8,5,,2 years ago,2022-04-25,,,,0,93.0,373.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0a8bfbd865cc64a510a51065ec7252f9,5,,a year ago,2023-04-25,,,,0,8.0,136.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5c1e951ae88401ea36d4458ea511ddc5,5,,4 years ago,2020-04-25,,,,0,9.0,35.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,cf223c7711a497e1cc1dbdecc5f7f53b,5,"Impressive, sensational landscape",4 years ago,2020-04-25,,,,0,62.0,111.0,True,"Paisagem impressionante, sensacional",
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8b70c2a54938ba2c5b4e5747660f2f9a,5,,2 years ago,2022-04-25,,,,0,11.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0d34647030653c43cd13ac692422310b,5,,a year ago,2023-04-25,,,,0,13.0,179.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ebdde3cba7544a0f46fc19cfa3f990ea,5,Brain class,2 years ago,2022-04-25,,,,0,74.0,3.0,True,Miy ninfa,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e3f2aca12cf4406d7eaf9310366263bf,5,,a year ago,2023-04-25,,,,0,21.0,510.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f843de6db80c10721acacd568ac33fc7,5,,a year ago,2023-04-25,,,,0,18.0,24.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,113c80167459bad84660dd007480ac2b,5,,2 years ago,2022-04-25,,,,0,327.0,259.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,fb5db02310ca3ea18d498d58f08b2462,5,"The lake is beautiful, wonderful.",5 years ago,2019-04-25,,,,0,43.0,,True,"Lindo o lago, maravilhoso.",
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,76d0d4423f60ff1071c162d5ed5e47c8,5,Amazing view,a year ago,2023-04-25,,,,0,95.0,63.0,True,Visited on,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e8e383a28114c0a682e5b38f068b0740,5,,2 years ago,2022-04-25,,,,0,33.0,76.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d9ff118bf3b9da5431908a2bb12d4623,5,,3 years ago,2021-04-25,,,,0,11.0,10.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4af78caa8de9b04a21c3844d438ae58e,5,,2 years ago,2022-04-25,,,,0,26.0,81.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,735ee7e904fb8f1714a8700d05e97475,5,,2 years ago,2022-04-25,,,,0,45.0,178.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,cbe2f211f4caf0dc8eacaf004db11527,5,,3 years ago,2021-04-25,,,,0,97.0,371.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4f8de68bb77a2443a7a9131068d891fb,5,,2 years ago,2022-04-25,,,,0,101.0,129.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,831dcd30f5c8b4149d7b2f8240b4cd4d,5,,2 years ago,2022-04-25,,,,0,88.0,423.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,35adb3b1d24fd53bbe59df17ff73d96d,5,,a year ago,2023-04-25,,,,0,68.0,432.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,adf10d24aae1bcfb2184a62b29bafa97,5,So as not to miss it. Beautiful,2 years ago,2022-04-25,,,,0,119.0,218.0,True,Para no perderselo. Hermoso,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9e868c7f483e54d5041999e663420f41,5,Simply incredible!,a year ago,2023-04-25,,,,0,15.0,161.0,True,Simplesmente incrivel!,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,bdc32889fb8861e3541bb7292329442b,5,,3 years ago,2021-04-25,,,,0,28.0,34.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,bd244113eca54baf56c7e6a6552e95d6,5,,2 years ago,2022-04-25,,,,0,24.0,36.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f2276b94525e01536852c87920f12129,5,,5 years ago,2019-04-25,,,,0,16.0,171.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,df75c5ecf29dced1dfa299d791546a00,5,,6 years ago,2018-04-25,,,,0,40.0,128.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,90c0c7a636f82c30176ffbeb8b1fc34a,5,,2 years ago,2022-04-25,,,,0,57.0,183.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,fe74712fb006e3a80c70628d98023558,5,,3 years ago,2021-04-25,,,,0,1.0,28.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,41e47a3241043a25f212ac1e71867397,5,,2 years ago,2022-04-25,,,,0,144.0,88.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1d41301a18fa0d8f5ff552bfbc9b562f,5,,a year ago,2023-04-25,,,,0,7.0,11.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,173990bf6e50c8eb275e937d60696c2c,5,,2 years ago,2022-04-25,,,,0,346.0,208.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5ad3e28372262135437519d5187e12cb,5,,2 years ago,2022-04-25,,,,0,104.0,464.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,42509f8b2c60478a71db11ac2f8190bf,5,Magical place!,a year ago,2023-04-25,,,,0,14.0,13.0,True,Lugar magico!,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d75b8ff657c1eb7667defbac2b4bf5da,5,,4 years ago,2020-04-25,,,,0,69.0,288.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4d9c2c7e93832e0bc309702cb5eff968,5,,a year ago,2023-04-25,,,,0,26.0,133.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,84c01ec2db3d9a78ab339d1993858711,5,,4 years ago,2020-04-25,,,,0,5.0,31.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f309316a6e4ebb4151f7edf6239e679d,5,,2 years ago,2022-04-25,,,,0,74.0,173.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5f8e1c313d6296f47a5eec0b21e1b9da,5,,5 years ago,2019-04-25,,,,0,17.0,109.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0ec862e795d2edb5204c9e0a7d990a53,5,,a year ago,2023-04-25,,,,0,2.0,9.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d0833e01683d5bdb1a9cd8a278159e50,5,,a year ago,2023-04-25,,,,0,61.0,9.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,90ea3c7efcf09842c457ea7260e6dbfc,5,,a year ago,2023-04-25,,,,0,45.0,42.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,dfdd59eaa3619b02b66458efae262cf8,5,,a year ago,2023-04-25,,,,0,3.0,14.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,13e00bda6014b7dd5a7e9b7487bd44d0,5,,2 years ago,2022-04-25,,,,0,21.0,60.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,814c10917c907cf01da6fc28d4eae35b,5,Mansa bathroom,a year ago,2023-04-25,,,,0,32.0,60.0,True,Baia mansa,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,be6a0454f93b57d161cf8f0fcfb20f38,5,,a year ago,2023-04-25,,,,0,23.0,43.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d2f1c2fa90cf949296945e1e28b0dc47,5,,2 years ago,2022-04-25,,,,0,49.0,274.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,c7ddb7705b01d650d3bdd594ed33ffb4,5,,5 years ago,2019-04-25,,,,0,4.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,52cfd2a5a772d5cb113537a79c70f8aa,5,,2 years ago,2022-04-25,,,,0,20.0,30.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d9f9700a2d4ada9b7b1eb65d5469d0e6,5,Too handsome!,2 years ago,2022-04-25,,,,0,50.0,6.0,True,Lindo demais!,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,3811404170aa37308e5482cef6334742,5,,5 years ago,2019-04-25,,,,0,17.0,187.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,451050a6ddd343f2f269ddac36501956,5,"Wild nature, perfect!!",4 years ago,2020-04-25,,,,0,37.0,23.0,True,"Natureza selvagem, perfeita!!",
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0c6270c7d041104f6ed5518d40293cc0,5,,2 years ago,2022-04-25,,,,0,16.0,48.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f3b881bc045f77e1bd9fb534adca0beb,5,Wonderful nature and architecture!,4 years ago,2020-04-25,,,,0,32.0,338.0,False,Natureza e arquitetura maravilhosos!,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,85dbede0d49e3ee0863e2bdd68282562,5,,4 years ago,2020-04-25,,,,0,15.0,320.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,67c3cba3a1b9059cd1f3bc0945eefb0b,5,,2 years ago,2022-04-25,,,,0,20.0,280.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9fbeb8767a1ae27e3d8d2ac8c7b92948,5,,2 years ago,2022-04-25,,,,0,57.0,310.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f57f2b0495d9cddfd20f280faa9f7598,5,,2 years ago,2022-04-25,,,,0,5.0,20.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4d6717f54a1d955e50723fafe164e4d3,5,,2 years ago,2022-04-25,,,,0,200.0,857.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,81b1e85ae9d0d0e9781de9a6f26343d0,5,,2 years ago,2022-04-25,,,,0,6.0,9.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,3e2eb3f88afeced98338b882b987214e,5,,2 years ago,2022-04-25,,,,0,32.0,218.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,719f89839f9e6b4b2793ec16699a22b7,5,,2 years ago,2022-04-25,,,,0,27.0,281.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ad81316bb96b81914bfcd4f9954bed0d,5,,a year ago,2023-04-25,,,,0,406.0,623.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,49c7168119789acd22743c9cfc364fb8,5,,2 years ago,2022-04-25,,,,0,8.0,5.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,495592dad54fba8c47aa5cef269ad8a0,5,,5 years ago,2019-04-25,,,,0,48.0,222.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,33dd5ab28c11564ada9aba9925297ed5,5,,4 years ago,2020-04-25,,,,0,5.0,31.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,dd54202465c5c8c0560669f5a9f387ae,5,,2 years ago,2022-04-25,,,,0,3.0,8.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,cf74ca252d987befdc7f3789d98519d2,5,,3 years ago,2021-04-25,,,,0,35.0,69.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,79ef6858f0d803b45ba6f05934bbda59,5,,3 years ago,2021-04-25,,,,0,7.0,39.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d8f7276503f45c63cf66f14aabbafbe3,5,,2 years ago,2022-04-25,,,,0,34.0,14.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8731397504c36881d8abf29ffeb25b3e,5,,2 years ago,2022-04-25,,,,0,8.0,356.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9f4394132a5296f407aa6020b6f776d7,5,,a year ago,2023-04-25,,,,0,2.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e899cde3593683599912355d0126e2e8,5,,2 years ago,2022-04-25,,,,0,1.0,3.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9e2eb713765d9dfc0d0e624fbb8dcece,5,,2 years ago,2022-04-25,,,,0,30.0,374.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1db945971773598222ba5614c912da49,5,,5 years ago,2019-04-25,,,,0,239.0,6987.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,96b58635ff015a1963e805d0dd67238a,5,,a year ago,2023-04-25,,,,0,173.0,448.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f3c71da65c839a7ceb01d400afde6acc,5,Beautiful,a year ago,2023-04-25,,,,0,91.0,61.0,True,Bellisimo,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9af3fb39f3dcb994edb42ac8a65c76ad,5,,4 years ago,2020-04-25,,,,0,3.0,23.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b8b9f2cd2b6f1a52392ccba61dca11ba,5,,5 years ago,2019-04-25,,,,0,81.0,136.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d8281db2724cd9ea41cd75606951f195,5,,3 years ago,2021-04-25,,,,0,9.0,10.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8f7249d37b97ad33c0b087f022a53faf,5,,a year ago,2023-04-25,,,,0,3.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,6097f80ea12f74232d437f9d18c8f366,5,,a year ago,2023-04-25,,,,0,19.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,eaf9ea615e638ea60591fe578af7572b,5,,4 years ago,2020-04-25,,,,0,38.0,231.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ab1a753696c6ad5d9b897ca83ee81f38,5,,2 years ago,2022-04-25,,,,0,22.0,529.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,15855f0abc19ad5939bc2056c8d49fcf,5,,6 years ago,2018-04-25,,,,0,9.0,23.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,31817a897d104ef9b5c4381c243f57ef,5,,4 years ago,2020-04-25,,,,0,29.0,161.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,583e0fe9c4311fd8b9a6540f128d1549,5,,2 years ago,2022-04-25,,,,0,146.0,27.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0cf9ef2f1005354f7b7a9219b458e89b,5,,4 years ago,2020-04-25,,,,0,77.0,485.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,3b14882e2163678120a0762ba884fc4f,5,,2 years ago,2022-04-25,,,,0,141.0,97.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f83fd386f62c0e367743ccc238b247e9,5,,4 years ago,2020-04-25,,,,0,17.0,14.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a186ca53135e786e5683e1908c21d1f2,5,Connect spectacular,a year ago,2023-04-25,,,,0,35.0,77.0,True,Ligar espetacular,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4cb663ce865ab4d2c6fd6e8fc557f4c2,5,,2 years ago,2022-04-25,,,,0,10.0,18.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8a9aabef17fb693c2ba043fad8efb87e,5,Beauty!!,2 years ago,2022-04-25,,,,0,187.0,810.0,True,Beleza!!,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1f213be552bd76393de2aee8a11358a8,5,,6 years ago,2018-04-25,,,,0,42.0,63.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d0ffb7ef0560e468d3388457e13c5244,5,Very beautiful!,4 years ago,2020-04-25,,,,0,66.0,,True,Muito bonito!,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,6ba1fdf9dbb766fad7f19dcccdda9416,5,,2 years ago,2022-04-25,,,,0,315.0,703.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,35a2d0bdd6d2f62aaea2bb793e515736,5,Beautiful,a year ago,2023-04-25,,,,0,41.0,2.0,False,Bellisimo,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1f78ad6bb308fdcdcb43d8dd2116ceea,5,,5 years ago,2019-04-25,,,,0,261.0,444.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,40614d835c814764a22c246680aa0565,5,,2 years ago,2022-04-25,,,,0,4.0,32.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d56d21fafa654af31983acfecd3e6f96,5,,2 years ago,2022-04-25,,,,0,4.0,4.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,66aea1952d02e5922312e1ae0d3bc974,5,,4 years ago,2020-04-25,,,,0,27.0,50.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,39dee5821def41a187ec7811f5f24139,5,,2 years ago,2022-04-25,,,,0,29.0,20.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,285eadb6ba8a8a5668c01d2c38e47055,5,,2 years ago,2022-04-25,,,,0,10.0,217.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9e84a587f2e77181110cd295ff92a6f0,5,Beautiful,a year ago,2023-04-25,,,,0,25.0,12.0,True,Bellisimo,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ed857ac09adeb07b9347236a739b02a5,5,,2 years ago,2022-04-25,,,,0,1.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d372ef17a8da624a12fb5de2d07863f1,5,,5 years ago,2019-04-25,,,,0,52.0,139.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,be5fd9271e1ff6f3474aff5aaeba6afc,5,,2 years ago,2022-04-25,,,,0,124.0,169.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,388d6c9ce283724081ccf9c64fb5f506,5,Beauty,3 years ago,2021-04-25,,,,0,13.0,36.0,True,Bellesa,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,05c934241c8ae8d6c743ba0c95ae67b9,5,,3 years ago,2021-04-25,,,,0,9.0,8.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,577fee24ea0bec511ae621658013123c,5,,4 years ago,2020-04-25,,,,0,18.0,109.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,3e251341592296b9c4d3d09a2792fd3d,5,Its super cool,4 years ago,2020-04-25,,,,0,10.0,6.0,False,Es super guai,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b8f668295c3d960e4d0549a7e22ba5ab,5,,3 years ago,2021-04-25,,,,0,10.0,9.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f8644bfb7ffef7a195ef18c948c4c1c7,5,,2 years ago,2022-04-25,,,,0,2.0,1.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,35683bfdd7c1491e0e33f4dacd69772a,5,,5 years ago,2019-04-25,,,,0,26.0,36.0,True,,
