Fecha,Feriado,place_id_dataGoogleMaps,place_name_dataGoogleMaps,review_id_hash_dataGoogleMaps,rating_dataGoogleMaps,review_text_dataGoogleMaps,published_at_dataGoogleMaps,response_from_owner_text_dataGoogleMaps,response_from_owner_ago_dataGoogleMaps,response_from_owner_date_dataGoogleMaps,review_likes_count_dataGoogleMaps,total_number_of_reviews_by_reviewer_dataGoogleMaps,total_number_of_photos_by_reviewer_dataGoogleMaps,is_local_guide_dataGoogleMaps,review_translated_text_dataGoogleMaps,response_from_owner_translated_text_dataGoogleMaps,Ciudad_dataClima,Latitud_dataClima,Longitud_dataClima,Forecast_dataClima,Temperatura Promedio (°C)_dataClima,Temperatura Maxima (°C)_dataClima,Temperatura Minima (°C)_dataClima,Precipitación (mm)_dataClima,Nieve (cm)_dataClima,Humedad(%)_dataClima,Visibilidad (km)_dataClima,Velocidad Viento(m/s)_dataClima,Amanecer (s)_dataClima,Atardecer (s)_dataClima,Forecast Time_dataClima,Usuario_dataTiktok,Descripción_dataTiktok,Vistas_dataTiktok,Hashtags_dataTiktok,Origen_dataTiktok,user,device_timestamp,like_count,comment_count
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,8179726844cbd1217379786c538ba7be,5.0,Una bahia que nos muestra un paisaje sacado de una pelicula. Increible lugar para disfrutar la vista y la naturaleza,2 years ago,,,,0.0,55.0,332.0,True,A bay that shows us a landscape straight out of a movie. Incredible place to enjoy the view and nature,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,362eb9818eeff52893e226b4690f0240,5.0,Hermoso lugar. Multiples actividades acuaticas recreativas.,2 years ago,,,,0.0,65.0,,False,Beautiful place. Multiple recreational water activities.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,a6f3b437ca155f2bdeffbfbdfffd7ad3,5.0,lindo lugar para fotos y relajar un rato con unos matecitos.!,2 years ago,,,,0.0,108.0,2.0,False,nice place for photos and relaxing for a while with some mates.!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,9683fa6d0121b74af94fb69b25f87111,5.0,Hermoso lugar para pasar el dia,2 years ago,,,,0.0,13.0,5.0,False,Beautiful place to spend the day,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,73d7c269e728b90409fba41ab9d4622f,5.0,Bello lugar!! Doblemente bello si hay sol!!,2 years ago,,,,0.0,241.0,2189.0,True,Beautiful place!! Doubly beautiful if there is sun!!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,ef5c9836832f544b8e42a6d12a98b4c0,5.0,Bello paisaje y muy buena playa,2 years ago,,,,0.0,139.0,454.0,True,Beautiful landscape and very good beach,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,7b67173ab93370c449d9328d25347825,5.0,"Cada viaje le encuentro  un atractivo diferente, pero siempre es una belleza!!!!",2 years ago,,,,0.0,346.0,1577.0,True,"Each trip I find a different attraction, but it is always beautiful!!!!",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,31d8c2c6812568c6c417ac43e2a47019,5.0,Hermoso para estar solo y que nadie nadie nadie te moleste .,2 years ago,,,,0.0,214.0,1.0,True,"Beautiful to be alone and not have anyone, anyone, anyone bother you.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,4a27c6e574a846e30fcc1b484a7f9f51,5.0,Excelente para pasar la tarde playa o caminar,2 years ago,,,,0.0,6.0,42.0,True,Excellent to spend the afternoon at the beach or walking,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,6d603082176655b339563342705d89ee,5.0,Lindo lugar para visitar,2 years ago,,,,0.0,192.0,204.0,True,Nice place to visit,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,696757fa16e436b958a8f57d9bea090f,5.0,Un lugar lleno de paz,2 years ago,,,,0.0,82.0,165.0,True,A place full of peace,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,2724a3b3d20443fefdbd9468ee37f6d6,5.0,Hermoso lugar para ir a la playa y alinear los patos,2 years ago,,,,0.0,96.0,9.0,True,Beautiful place to go to the beach and line up the ducks,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e8afa1c236adc36733a1de7b14b68434,5.0,Amo este lugar,2 years ago,,,,0.0,222.0,401.0,True,I love this place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e5b077d14399ad4401fa32c8ba79ccd7,5.0,Ver la Felicidad de mis hijos disfrutar en esos hermosos paisajes ....no tiene precio.,2 years ago,,,,0.0,44.0,3.0,False,Seeing the Happiness of my children enjoying those beautiful landscapes....is priceless.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,6e3430cbb074bc31d0c95c5e70cf9674,5.0,"Un lugar hermoso y tranquilo, imperdible.",2 years ago,,,,0.0,1342.0,6434.0,True,"A beautiful and quiet place, not to be missed.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,932fa923e38fdb47ba005401e4ef2b1a,5.0,Lugar bellisimooo,2 years ago,,,,0.0,131.0,204.0,True,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,2092331a9be315bea0aaa3584eb9d6e0,5.0,"Muy lindo lugar, hermosa playa que da el sol, ideal para disfrutar con unos mates.",2 years ago,,,,0.0,146.0,41.0,False,"Very nice place, beautiful beach that gives the sun, ideal to enjoy with some mates.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,2d1ada754423a18201cf307fee5d8433,5.0,Hermoso lugar! Dan ganas de darse un bano cuando el sol pega fuerte como hoy!,2 years ago,,,,0.0,79.0,,False,Beautiful place! It makes you want to take a bath when the sun is strong like today!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,d9673325ebc628b1f22b78f7fc097904,5.0,"Increible lo linda que es esa playa, agua cristalina, un paisaje natural precioso",2 years ago,,,,0.0,112.0,41.0,True,"Incredible how beautiful that beach is, crystal clear water, a beautiful natural landscape",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e53ab896513f9e6eed232127ea74bdaf,5.0,Exelente lugar paisajes para admirar .,2 years ago,,,,0.0,71.0,227.0,True,Excellent landscape place to admire.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,f2b3c18e7edce24229cd616d75902725,5.0,"Very nice walk 45 minutes of navigation through Lake Nahuel Huapi, walk through the myrtle forest and return.",2 years ago,,,,0.0,17.0,10.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,858b7f9f2e540b982f0c732c2c4ab432,5.0,"Hermoso lugar, para disfrutar la playa con una vista increible!. hay un paseo lacustre al bosque de arrayanes y tbn kayak.",2 years ago,,,,0.0,270.0,594.0,True,"Beautiful place, to enjoy the beach with an incredible view! There is a lake walk to the myrtle forest and also kayak.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e68c62c758ad09c0372cfa1a1ef2206f,5.0,Hermoso lugar para disfrutar de la naturaleza y la paz del lago!!Un atardecer inolvidable.,2 years ago,,,,0.0,113.0,11.0,True,Beautiful place to enjoy nature and the peace of the lake!! An unforgettable sunset.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,c87681dbf60a9dfcadd13413f3d27c44,5.0,Hermoso lugar! Es para visitarlo sin dudas!,2 years ago,,,,0.0,511.0,852.0,True,Beautiful place! It is worth visiting without a doubt!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,6a4d820941f2b89f1c91ca524482f212,5.0,"Hermosa playa, para pasar el dia tranquilo y con restaurantes cerca.",2 years ago,,,,0.0,34.0,77.0,True,"Beautiful beach, to spend the day peacefully and with restaurants nearby.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,148dc6f74a1b5ee610d65f146d6075ba,5.0,Villa La Angostura provincia de Neuquen un lugar maravilloso. De belleza incomparable con un fondo de montanas y disfrutar de playas unicas,2 years ago,,,,0.0,84.0,211.0,True,"Villa La Angostura, province of Neuquen, a wonderful place. Of incomparable beauty with a backdrop of mountains and enjoying unique beaches",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e379299449cb0451b5772df6a2e1c2ad,5.0,Hermoso lugar!de muy comodo acceso y con paisajes increibles!,2 years ago,,,,0.0,75.0,25.0,True,Beautiful place! Very convenient access and incredible landscapes!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,97631aeee3bc7bee5a43eef34e3824b7,5.0,Lindo lugar tranquilo agua cristalina un fondo de montana sonado 10 puntos todo,2 years ago,,,,0.0,104.0,94.0,True,Nice quiet place crystal clear water a dream mountain background 10 points everything,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,315addab744b2d4f7b8b65d6cf9a0b8c,5.0,Hermoso lugar con un paisaje unico,2 years ago,,,,0.0,172.0,134.0,True,Beautiful place with a unique landscape,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,60148685d161026ff21dcfadf6ca596b,5.0,"Hermosa Playa, con muelle y una vista preciosa. Especial para disfrutar los dias soleados",2 years ago,,,,0.0,6.0,1.0,False,"Beautiful beach, with a pier and a beautiful view. Special to enjoy sunny days",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,8ccf15c1c0ebfba2403a4547c1b11b1e,5.0,Hermoso lugar,2 years ago,,,,0.0,42.0,1.0,False,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e1e0483cd2b661ca59cc97f7f4f30902,5.0,Hermoso lugar para disfrutar,2 years ago,,,,0.0,12.0,11.0,True,Beautiful place to enjoy,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,09a2a0477da6157689cc4f2825f1529d,5.0,Precioso una Maravilla Inolvidable,2 years ago,,,,0.0,34.0,1.0,True,Beautiful an Unforgettable Wonder,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,2e13e152e91e7e2d512c5d806d7e11d7,5.0,The canine hostess. Complete the scenario while the dunks are being prepared. Usually with a headwind... bring a jacket,2 years ago,,,,0.0,18.0,64.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,8f5daa82638b3e71262e3d16f87c29d4,5.0,Es el lugar donde uno llega y agradece a la vida estar en ese momento alli. Bello.,2 years ago,,,,0.0,51.0,58.0,True,It is the place where one arrives and thanks life for being there at that moment. Beautiful.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,131721932b339b697e82ab4f361260a6,5.0,"Lugar maravilloso, un paraiso pase una tarde en la bahia un dia increible!",2 years ago,,,,0.0,94.0,121.0,False,"Wonderful place, a paradise spend an afternoon in the bay an incredible day!",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,6980912b2cb5147d16f166bb382aff6a,1.0,,2 years ago,,,,0.0,80.0,498.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,c5e1c54f610ca41c78f56647bc6220b6,5.0,"Re lindo, una vista espectacular",2 years ago,,,,0.0,74.0,112.0,True,"Real cute, a spectacular view",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,dbfdd83618c77ce5bdc883e972795e35,1.0,Bellisimo...,2 years ago,,,,0.0,23.0,4.0,False,Beautiful...,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,5e63ca3e729f2e9a74eeab8c23db7645,1.0,"Chorros !!! 2 cafe con leche y una miserable porcion de torta, 1000 pesos , el cafe frio servido desde un termo ! Delincuentes",2 years ago,,,,0.0,127.0,13.0,False,"Squirts!!! 2 coffees with milk and a miserable slice of cake, 1000 pesos, cold coffee served from a thermos! Criminals",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ad70ead9850f458db0cb7ac74b6cace3,3.0,Tranquilo para descansar y desconectar..,2 years ago,,,,0.0,164.0,99.0,True,Quiet to rest and disconnect..,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,253bbe135c9256a40994ed025944c4d3,3.0,"Me violo un oso,queda de recuerdo",2 years ago,,,,0.0,12.0,7.0,False,"A bear raped me, it remains a memory",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,e63a4aa2e4816eab1c269df247a1637a,3.0,Un lugar privilegiado por la naturaleza y mancillado por la intervencion del hombre.,2 years ago,,,,0.0,333.0,6.0,True,A place privileged by nature and stained by human intervention.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8f7497aa60c4654fc22c02a149493213,3.0,Bastante descuidado.. falta mantenimiento,2 years ago,,,,0.0,168.0,173.0,True,Quite neglected...lack of maintenance,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,0d52cf5cd387ad192558483d70aa1f4d,3.0,Muy linda,2 years ago,,,,1.0,512.0,625.0,True,Very cute,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,0fc5a3e8e6b81b4aa7fc89c8daf6be36,3.0,Hermoso lugar,2 years ago,,,,0.0,84.0,79.0,True,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,1d7df84bb4a8b25ee6999504e1a261dd,3.0,"muy, muy lindo.",2 years ago,,,,0.0,23.0,,True,"very, very pretty.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,cd870a019612afc59afbe61905deca08,3.0,Lugar emblematico de VLA,2 years ago,,,,0.0,70.0,203.0,True,VLA Landmark,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,59140d3c5c5ad1c79c9aa652383de839,3.0,"Okay, full of people",2 years ago,,,,0.0,147.0,42.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,82f7ca82d2df327fd4473d3531a04d36,3.0,Lindo. Para ir sin gente,2 years ago,,,,0.0,257.0,812.0,True,Nice. To go without people,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f1804d099488cb7d136be3828af44ce3,3.0,Magnifico,2 years ago,,,,0.0,16.0,6.0,False,Magnificent,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,62eb37f48e87b1e7cabe54be1d70a962,3.0,Buena vista.,2 years ago,,,,0.0,83.0,1.0,True,Good view.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,40afbda7876354f74d5c7beb8ee0126e,3.0,Solo pase.,2 years ago,,,,0.0,5.0,,False,I just passed.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a11a9dc298fdf05b0731c33c957f22da,3.0,,2 years ago,,,,0.0,115.0,422.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,4d60f166ebf7a38125a51caa9a546089,3.0,,2 years ago,,,,0.0,17.0,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,b69b991e107175a0b602dff4598a9b35,3.0,,2 years ago,,,,0.0,157.0,174.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,058f7d5b20f3404cb660692c0f2f3f12,3.0,,2 years ago,,,,0.0,58.0,83.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,22166506674629b6fa3ee36dc4dc8e96,3.0,,2 years ago,,,,0.0,3.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,1764e33e4b939b8e03e5f52878e52c13,3.0,,2 years ago,,,,0.0,14.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,99266a74b3b939deb47524f1817632be,3.0,,2 years ago,,,,0.0,17.0,17.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a2f4ea3b0f19b9a77eb78c3ed654d7b9,3.0,Excelente,2 years ago,,,,0.0,1.0,,False,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2cf63beedf0fc4fa12257a61a16e40d7,3.0,,2 years ago,,,,0.0,67.0,296.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,752dab94713cdc2aa2062c3bea32e389,3.0,Genial y la atencion del guia de goarrayanes_turismolacustre espectacular!,2 years ago,,,,0.0,68.0,52.0,True,Great and the attention of the guide from goarrayanes_turismolacustre spectacular!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f27b5755bd3ff4e827c0781c23a31be4,3.0,Estaba por comprar la entrada y salio puntual 14:30 hs,2 years ago,,,,0.0,164.0,20.0,False,I was about to buy the ticket and it left on time at 2:30 p.m.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e2de1dd6eb07def45f9dfcdfd0f1aac8,5.0,,2 years ago,,,,0.0,18.0,67.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,14537a32c39b0ccba93093bfd30f4d04,3.0,"Hermoso paisaje, con un muelle y playa donde se puede disfrutar del agua o sacar fotografias sorprendentes",2 years ago,,,,0.0,144.0,52.0,True,"Beautiful landscape, with a pier and beach where you can enjoy the water or take amazing photographs",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8246ed581182f560147f0cce7e3f6483,3.0,Muy lindo paisaje pero muy descuidado por parque nacional muy sucio y nada mantenimiento sendero,2 years ago,,,,0.0,85.0,4.0,True,Very nice landscape but very neglected due to a very dirty national park and no trail maintenance,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f667002cc538346bdf8e9da48a3f7acc,3.0,Para sacar fotos en el muelle esta bien. Pero no para hacer playa. La brava esta mucho mejor. Demasiadas embarcaciones.,2 years ago,,,,0.0,61.0,36.0,True,To take photos on the dock is fine. But not to go to the beach. The brava is much better. Too many boats.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,6f91f794a0cb18012ecb421a8d36cd93,3.0,"Linda, pero encontre sucia la playa, faltan tachos de residuos y personal que se ocupe se mantenerla mas limpia.",2 years ago,,,,0.0,39.0,189.0,True,"Nice, but I found the beach dirty, there is a lack of waste bins and staff to keep it cleaner.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,1930376ef9d581d4f88592b547f82ecc,3.0,"Muchas gente y poca organizacion, hasta tardaron para vendernos el pase para el parque los alerces, vi varios extranjeros enojados yendose del lugar.",2 years ago,,,,1.0,22.0,5.0,False,"Many people and little organization, they even took a while to sell us the pass to the Los Alerces park, I saw several angry foreigners leaving the place.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a3befa0e62e442e756fa51cab85d30f3,3.0,The prices are normal. They offer you a plate for 2 and they come with little flavor. You should eat more calmly,2 years ago,,,,0.0,84.0,25.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,592f6d8ce259ce6f090aaa3f01ec1de6,3.0,"Es una playa linda, el paisaje lo es, pero no fue de las que mas me gusto en villa la angostura",2 years ago,,,,0.0,3.0,2.0,False,"It is a beautiful beach, the landscape is, but it was not one of the ones I liked the most in Villa La Angostura",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,657739b70f54e216235646be9b36f059,3.0,"Un lugar pintoresco y tambien con hermosos paisajes, pero me gusto mas Villa La Angostura.",2 years ago,,,,0.0,525.0,3153.0,True,"A picturesque place and also with beautiful landscapes, but I liked Villa La Angostura better.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,bb7a5fae66f26d8248a0c6f350c5e9bd,3.0,Hermoso lugar digno de visitar !!,2 years ago,,,,0.0,6.0,40.0,False,Beautiful place worth visiting!!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ccba4da1e9ec4953750dc786913c0b64,3.0,Excursiones bosque de arayanes. Paseo en bote,2 years ago,,,,0.0,54.0,21.0,False,Arayan forest excursions. Boat ride,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,5cf6ab0a8ec52cdd7514427d1c7f9a31,3.0,"El lugar es lindo, el agua es demasiado fria. Bastante concurrido",2 years ago,,,,0.0,70.0,75.0,True,"The place is nice, the water is too cold. Quite busy",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,482f66ff290127d86eefeaa6ca7567f9,3.0,No es tan linda la vista porque esta un poco tapada por arboles,2 years ago,,,,0.0,42.0,9.0,True,The view is not so pretty because it is a little obscured by trees.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c8b7288427d40e6e134d0b0da653b02d,3.0,"Lindo lugar para tomar unos mates, nada loco",2 years ago,,,,0.0,22.0,5.0,False,"Nice place to have some mates, nothing crazy",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,55d0d6c72aa8b98411789eee9c432267,3.0,"Lindo lugar, se llena de mucha gente!",2 years ago,,,,0.0,100.0,134.0,True,"Nice place, filled with a lot of people!",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a6ebca6181a23b531269a42f92b03dd0,3.0,Beautiful beautiful lake The beach is a little dirty,2 years ago,,,,0.0,126.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,5ffd5a5f3cbe5c11054678203c0d70d8,3.0,No recomiendo el paseo q sale de la bahia hacia bosque de Arrayanes. No permite  tiempo suficiente en el bosque,2 years ago,,,,0.0,176.0,,True,I do not recommend the walk that leaves the bay towards the Arrayanes forest. Doesnt allow enough time in the woods,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,b4a8cd96385c179d28c8bb3f8db0f33c,3.0,"Hermosa vista al lago, los excursiones turisticas son caras",2 years ago,,,,0.0,24.0,12.0,True,"Beautiful view of the lake, tourist excursions are expensive",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,859eb824c23a2ebb09419cc938c5ef54,3.0,"Hermoso lugar, incomodo para estacionar",2 years ago,,,,0.0,166.0,1055.0,True,"Beautiful place, uncomfortable to park",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,27a50ef64ee4ef9be07e025c771d34a2,3.0,Tal vez en el verano este bueno. Considero que no hay nada para hacer mas que poner la lona y listo,2 years ago,,,,0.0,146.0,4.0,True,Maybe in the summer it will be good. I consider that there is nothing to do other than put the tarp and thats it.,,,,,,,,,,,,,,,,,,,,,,,,,
