Fecha,Feriado,place_id_dataGoogleMaps,place_name_dataGoogleMaps,review_id_hash_dataGoogleMaps,rating_dataGoogleMaps,review_text_dataGoogleMaps,published_at_dataGoogleMaps,response_from_owner_text_dataGoogleMaps,response_from_owner_ago_dataGoogleMaps,response_from_owner_date_dataGoogleMaps,review_likes_count_dataGoogleMaps,total_number_of_reviews_by_reviewer_dataGoogleMaps,total_number_of_photos_by_reviewer_dataGoogleMaps,is_local_guide_dataGoogleMaps,review_translated_text_dataGoogleMaps,response_from_owner_translated_text_dataGoogleMaps,Ciudad_dataClima,Latitud_dataClima,Longitud_dataClima,Forecast_dataClima,Temperatura Promedio (°C)_dataClima,Temperatura Maxima (°C)_dataClima,Temperatura Minima (°C)_dataClima,Precipitación (mm)_dataClima,Nieve (cm)_dataClima,Humedad(%)_dataClima,Visibilidad (km)_dataClima,Velocidad Viento(m/s)_dataClima,Amanecer (s)_dataClima,Atardecer (s)_dataClima,Forecast Time_dataClima,Usuario_dataTiktok,Descripción_dataTiktok,Vistas_dataTiktok,Hashtags_dataTiktok,Origen_dataTiktok
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,63aed365a56e8d8a7480b5652bd95de0,4.0,"Lindo lugar para pasear en familia, existes bites que te pueden llevar al bosque de arrayanes que esta al lado, se puede hacer circuito de bicicleta moderado alto, no para ninos.",a year ago,,,,0.0,78.0,5.0,True,"Nice place to walk with the family, there are bites that can take you to the myrtle forest that is next door, you can do a moderately high bicycle circuit, not for children.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,6b24d80363d8ad79879b9202fd553ba2,4.0,"Lindo lugar para pasar el dia tomando unos mates y mirar el lago de paso y tirarse un chapuzon porque no? Lo unico dificil es encontrar estacionamiento despues, todo impecable.",a year ago,,,,0.0,13.0,,False,"Nice place to spend the day having some mates and looking at the lake as you pass and taking a dip, why not? The only difficult thing is finding parking afterwards, everything is impeccable.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,4f9bed793a948344fcd522e32c413c5d,4.0,Hermoso lugar para.descansar. muy lindas vistas y muy tranquilo,a year ago,,,,0.0,218.0,118.0,True,Beautiful place to rest. very nice views and very quiet,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,923c5e50f2a8253f4599ce19baeb5a7b,4.0,"El domingo pasado (27/11/2022) en Bahia Mansa embarcamos hacia el Bosque de Arrayanes en la peninsula de Quetrihue, el viaje en el Catamaran Futaleufu impecable y me saco el sombrero con la guia turistica por sus ricos conocimientos de historia y ecologia!! Muy buena experiencia por solo $5500 por persona + $800 para acceder al Parque Nacional. La excursion dura 3hs",a year ago,,,,0.0,5.0,,False,"Last Sunday (11/27/2022) in Bahia Mansa we embarked towards the Arrayanes Forest on the Quetrihue peninsula, the trip on the Futaleufu Catamaran was impeccable and I take my hat off to the tourist guide for her rich knowledge of history and ecology! ! Very good experience for only $5500 per person + $800 to access the National Park. The excursion lasts 3 hours",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,b6259944ef1f086f9ff4a77b58f2b4a3,4.0,"bonito lugar para conocer, se puede ir caminando, tardas alrededor de unos 40 minutos desde el centro o puedes tomar la micro. Hay artesanias y lugares para comer.",a year ago,,,,0.0,35.0,,False,"nice place to visit, you can walk, it takes around 40 minutes from the center or you can take the bus. There are crafts and places to eat.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a0d18c5d430b9faaf28ca94d224d48cc,4.0,"Hermoso lugar! Con vistas espectaculares.  El sendero algo complicado, en especial en temporada alta, cdo hay muchos caminantes!",a year ago,,,,0.0,281.0,228.0,True,"Beautiful place! With spectacular views. The path is somewhat complicated, especially in high season, when there are many walkers!",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,5b70035ad7d249139915317ae3b432c0,4.0,Muy lindo y tranquilo,a year ago,,,,0.0,12.0,26.0,True,Very nice and quiet,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,85346066340fecd844ee5107ccebdba9,4.0,"Muy agradable para pasar un buen rato,con vista hermosa",a year ago,,,,0.0,66.0,,False,"Very nice to have a good time, with a beautiful view",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a2e1749b947e80f8e4a6764ebba1cb6a,4.0,Precioso lugar a metros del centro de la angostura. Muy linda playa en un entorno increible. Digno de visitar,a year ago,,,,0.0,70.0,4.0,True,Beautiful place meters from the center of La Angostura. Very nice beach in an incredible environment. Worth visiting,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2ffbeb72c928a72c09dc27427208099a,4.0,"Visite el lugar pero me aloje en Bahia Brava que fue un lugar maravilloso, para pasar un dia tranquilo, la playa maravillosa, pero si queres descansar del sol poca sombra",a year ago,,,,0.0,55.0,43.0,False,"I visited the place but I stayed in Bahia Brava which was a wonderful place, to spend a quiet day, the beach was wonderful, but if you want to rest from the sun, little shade",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,6ecae1d7cff21660e8d360a2fd7130dd,4.0,Hermoso paisaje a la orilla del lago. Salen catamaranes hacia el Bosque de Arrayanes. Es un lindo paseo aunque un poco costoso.,a year ago,,,,0.0,132.0,25.0,True,Beautiful landscape on the shore of the lake. Catamarans leave for the Arrayanes Forest. It is a nice walk although a little expensive.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f91278a3c29add1f6add016ec9b21bf6,4.0,"Bonito lugar, pequeno lugar, pero bonito para pasar un rato.",a year ago,,,,0.0,18.0,10.0,False,"Nice place, small place, but nice to spend some time.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8f43313cf9a857acb8f6ed92c160ea26,4.0,Hermoso lugar con unas vistas espectaculares,a year ago,,,,0.0,95.0,136.0,True,Beautiful place with spectacular views,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9147c1fca34c669d4ae689c0a859f247,4.0,"Aguas tranquilas, profundidad de las aguas delimitadas por boyas. Limpieza y excelente vegetacion.",a year ago,,,,0.0,118.0,941.0,True,"Calm waters, depth of water delimited by buoys. Cleanliness and excellent vegetation.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,76fe46901faec0cbba685ecd1aed2d7f,4.0,"Muy lindo, comidas sencilla y precios razonables, si van a cenar recomiendo reservar con anticipacion",a year ago,,,,0.0,63.0,80.0,False,"Very nice, simple meals and reasonable prices, if you are going to dinner I recommend booking in advance",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,fe3796f3fbedbd4de5097b409731152b,4.0,"Lindo lugar, cuando fuimos estaba cerrada, tuvimos que zarpar desde Bahia Brava",a year ago,,,,0.0,353.0,263.0,True,"Nice place, when we went it was closed, we had to sail from Bahia Brava",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,38c8c56e6090e86a061821d9d2350b41,4.0,Muy bonito lugar para sacar fotos y dar un paseo y es para toda clases de gente ay sale botes a bosques de arayanes,a year ago,,,,0.0,37.0,339.0,True,Very nice place to take photos and take a walk and it is for all kinds of people and there are boats to the arayanes forests,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,52dae4c159651291f234d68702848146,4.0,Lugar encantador,a year ago,,,,0.0,20.0,34.0,True,Enchanting place,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,482a8a5042dc11c9371d189ae7e20d7d,4.0,Lindo mirador en un entorno natural inigualable. Visita obligada si vas a Villa La Angostura.,a year ago,,,,0.0,34.0,64.0,True,Beautiful viewpoint in a unique natural environment. A must visit if you go to Villa La Angostura.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,81a5a8a4d895cc45f94940dcb6467580,4.0,Hermoso paisaje y el lugar.,a year ago,,,,0.0,188.0,108.0,False,Beautiful landscape and place.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,1228fdef11ec1947b7ff5e5a7f97f651,4.0,Lindo lugar para tomar mates y paseos en barco por la bahia,a year ago,,,,0.0,61.0,55.0,True,Nice place to have mates and boat rides in the bay,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8f5af3af1da0adeff9b485921c4cea9e,4.0,Lugar hermoso para disfrutar.,a year ago,,,,0.0,240.0,57.0,True,Beautiful place to enjoy.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c7e0a73415ed550f4716813b81f265aa,4.0,Muy lindo lugar y lo mas es que esta muy bien  preservado..,a year ago,,,,0.0,19.0,,False,Very nice place and the best thing is that it is very well preserved.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,88acfe5ddf8f4e825335cd6bb1653015,4.0,"Bello lugar, un paisaje precioso.",a year ago,,,,0.0,6.0,,False,"Beautiful place, beautiful landscape.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8e9e871e05c52214e7d94ef3a60715a5,4.0,Muy lindo para ir a pasar un rato; o una jornada,a year ago,,,,0.0,94.0,,True,Very nice to go spend some time; or a day,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d67d28bab8268f71e931895f5fa1cb31,4.0,"Bello lugar , muy familiar. Poco espacio para estacionar",a year ago,,,,0.0,176.0,66.0,True,"Beautiful place, very familiar. Little parking space",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,325aee3834254166352287503e7a3ce6,4.0,Hermosas playas y el trekking a los miradores vale la pena para apreciar las 2 bahias,a year ago,,,,0.0,126.0,88.0,True,Beautiful beaches and trekking to the viewpoints are worth it to appreciate the 2 bays,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,14fed18b33333f6b84f2f389677ddb0f,4.0,Un lugar magico.  Increible paisaje para disfrutar con amigos o en familia,a year ago,,,,0.0,86.0,338.0,True,A magical place. Incredible landscape to enjoy with friends or family,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c7ec7ae36e9371bc87adc2b7f511cdcd,4.0,"Lugar muy tranquilo, cuando es epoca que no hay turistas.",a year ago,,,,0.0,83.0,132.0,True,"Very quiet place, when there are no tourists.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8bd81c74b3b1f71bf20eb8ff5122124c,4.0,La lluvia hizo que la bahia y el muelle estuvieran poco concurrido y esto ayudo a que se pudieran ver algunas aves como macas y cauquenes en la orilla y en el lago.,a year ago,,,,0.0,25.0,88.0,False,The rain meant that the bay and the pier were not very crowded and this helped to see some birds such as macas and cauquenes on the shore and in the lake.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9007ddad053b2ed9d8084c7dd6567f5e,4.0,La vista maravillosa el camino es cansador pero no imposible despacio lo subis y vale la pena.,a year ago,,,,0.0,74.0,30.0,True,"The view is wonderful, the path is tiring but not impossible, slowly you climb it and it is worth it.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,fc6d893ec106f81e5d354da0f2d31544,4.0,"Just look at the view , it speaks for itself",a year ago,,,,0.0,49.0,22.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a9f3eabe6c2711600b89a47db5efadf8,4.0,Hermosa vista. Pero habia mucho viento. No me quede.,a year ago,,,,0.0,62.0,29.0,True,Beautiful view. But there was a lot of wind. I didnt stay.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f861ab76e27f16cade6bc031d89a8c8e,4.0,"Recomiendo pasear en catamaran hasta el bosque de arrayanes y luego venir caminando, son 12 ks. Aprox 3 hs",a year ago,,,,0.0,82.0,383.0,True,"I recommend taking a catamaran ride to the myrtle forest and then walking, it is 12 ks. Approximately 3 hours",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,85133ffd4dcc47a08ea3130e40cef82d,4.0,Hermoso espacio recreativo con salida a las dos orillas,a year ago,,,,0.0,225.0,350.0,True,Beautiful recreational space with access to both shores,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9346e3400dc3e3e9492fed8396d94ba7,4.0,"Hermosa como siempre, solo q comer es carisimo, por muy baja calidad.",a year ago,,,,0.0,106.0,1.0,False,"Beautiful as always, its just that eating is very expensive, due to very low quality.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a092116bdc1d69a4fb5abe563dbed9c8,4.0,Bonito lugar para descansar y vivir la naturaleza del mismo.,a year ago,,,,0.0,154.0,43.0,False,Nice place to rest and experience its nature.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8a29720124ea981a9c2a2360f0cc51e6,4.0,"Lindo lugar , limpio y agradable,buena atencion buenos precios . Recomendable",a year ago,,,,0.0,44.0,,True,"Nice place, clean and pleasant, good service, good prices. recommendable",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c0a6603fa9a75b86574691281b1e1b34,4.0,Hermosos paisajes,a year ago,,,,0.0,80.0,7.0,True,Beautiful landscapes,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f5d56f3e2ffdd5842f6d958c0b6979d2,4.0,Excelente lugar de relax y de partida de excursiones lacustres,a year ago,,,,0.0,17.0,18.0,False,Excellent place to relax and start lake excursions,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a5cf1eb7b179bd383c92903f11e406c6,4.0,"Es una bahia muy linda y hace justicia a su nombre, es ideal para disfrutar de zambullirse, se encuentra bien senalizada.",a year ago,,,,0.0,119.0,122.0,True,"It is a very beautiful bay and does justice to its name, it is ideal to enjoy diving, it is well signposted.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,fee4e8fbb4f90bc86a20b2c5eb136885,4.0,Muy buena vista de un entorno encantador,a year ago,,,,0.0,39.0,4.0,True,Very good view of a charming environment,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,be549471dd1025561c3dc9b0da4d97b6,4.0,Hermoso paisaje y facil para llegar,a year ago,,,,0.0,125.0,6.0,True,Beautiful scenery and easy to get to,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,0f89ffcb28c1fc92781febe9e6c56cea,4.0,Hermoso y paradisiaco lugar!!,a year ago,,,,0.0,135.0,29.0,True,Beautiful and paradisiacal place!!,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,401df773770783b3961439d6b6fef76e,4.0,"El muelle esta descuidado, hay varias tablas con clavos levantados que podrian ser peligrosos.",a year ago,,,,0.0,17.0,,True,"The dock is neglected, there are several boards with raised nails that could be dangerous.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,abceeed073b35e9d5c9fc34c0c08c288,4.0,Muy lindo lugar. Podrian mejorar la limpieza.,a year ago,,,,0.0,5.0,3.0,False,Very nice place. They could improve cleaning.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,55fa2bf5f9308cf96f2ac293b644d202,4.0,Playa para tomar unos mates y disfrutar del paisaje,a year ago,,,,0.0,65.0,40.0,True,Beach to have some mates and enjoy the landscape,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,0c643de95cb81a31822164f02eec0ff7,4.0,Hermoso lugar y sobretodo limpio,a year ago,,,,0.0,45.0,1.0,True,Beautiful place and above all clean,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,4b543126faa53e56022330e8cc25c227,4.0,Un rinconcito para sonar aguas cristalinas frias lugar de ensueno ideal para escribir y sonar,a year ago,,,,0.0,99.0,37.0,True,A little corner to dream cold crystal clear waters ideal dream place to write and dream,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,bd3f474b7d0b5037a45f2f4af23b87a8,4.0,Un lugar bello. Recomiendo visitar.,a year ago,,,,0.0,50.0,1.0,False,A beautiful place. I recommend visiting.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,11d0c3e14bb5a69ec1d635aa4b8ed283,4.0,Muy hermoso  el lugar,a year ago,,,,0.0,256.0,15.0,True,The place is very beautiful,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9b041911fb8dd37c490dd06835d55236,4.0,Muy buen museo de los inicios de Bariloche y Villa la Angostura,a year ago,,,,0.0,65.0,13.0,False,Very good museum of the beginnings of Bariloche and Villa la Angostura,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c59981016062114ca8c12439c9c630b1,4.0,Hermoso lugar VENIR MUY BUENOOOOOO,a year ago,,,,0.0,574.0,285.0,True,Beautiful place COME VERY GOOD,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
